type,sub_type,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
condos,condo,435000.0,800.0,3.0,1.0,1.0,1.0,1.0,0.0,1975.0
land,NA,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,710000.0,1086.0,1.0,3.0,2.0,1.0,2.0,2.0,1959.0
townhomes,townhouse,699000.0,1949.0,2.0,4.0,3.0,2.0,2.0,2.0,1985.0
single_family,NA,759990.0,2537.0,2.0,5.0,3.0,3.0,3.0,3.0,2026.0
single_family,NA,1350000.0,2134.0,2.0,4.0,3.0,2.0,2.0,2.0,1992.0
condos,condo,598000.0,1463.0,2.0,3.0,3.0,2.0,2.0,2.0,2020.0
condos,condo,109000.0,648.0,1.0,1.0,1.0,1.0,1.0,0.0,1979.0
single_family,NA,415000.0,1689.0,1.0,2.0,2.0,2.0,2.0,2.0,2009.0
single_family,NA,1098888.0,1198.0,1.0,2.0,2.0,2.0,2.0,1.0,1924.0
single_family,NA,540000.0,1517.0,1.0,3.0,3.0,3.0,3.0,2.0,1950.0
condos,condo,346000.0,1028.0,1.0,2.0,2.0,2.0,2.0,2.0,1985.0
single_family,NA,595000.0,3276.0,2.0,5.0,4.0,4.0,4.0,3.0,2008.0
single_family,NA,1549000.0,3548.0,2.0,4.0,5.0,4.0,4.0,2.0,2021.0
single_family,NA,329900.0,1626.0,1.0,4.0,2.0,2.0,2.0,2.0,1987.0
single_family,NA,945000.0,1869.0,1.0,3.0,2.0,2.0,2.0,2.0,1952.0
single_family,NA,738177.0,2293.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0
single_family,NA,2799950.0,1946.0,2.0,4.0,3.0,2.0,2.0,2.0,1955.0
condos,condo,1185300.0,1528.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0
single_family,NA,738900.0,1812.0,1.0,4.0,2.0,2.0,2.0,0.0,1952.0
single_family,NA,3888000.0,3900.0,2.0,6.0,5.0,5.0,5.0,2.0,2025.0
townhomes,townhouse,1625000.0,2662.0,2.0,3.0,3.0,2.0,2.0,2.0,1990.0
single_family,NA,1550000.0,1625.0,2.0,4.0,2.0,2.0,2.0,0.0,1942.0
single_family,NA,2390000.0,3645.0,1.0,5.0,4.0,4.0,4.0,3.0,1961.0
multi_family,NA,1419888.0,3213.0,3.0,6.0,4.0,4.0,4.0,2.0,1966.0
townhomes,townhouse,549000.0,1350.0,3.0,3.0,3.0,3.0,3.0,2.0,1991.0
land,NA,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1348000.0,1815.0,1.0,3.0,2.0,2.0,2.0,2.0,1939.0
single_family,NA,1199800.0,2035.0,1.0,3.0,3.0,3.0,3.0,2.0,1950.0
single_family,NA,1200000.0,1240.0,1.0,4.0,2.0,2.0,2.0,2.0,1963.0
single_family,NA,830000.0,2434.0,1.0,3.0,3.0,2.0,2.0,3.0,2002.0
land,NA,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,879000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,379900.0,1059.0,1.0,2.0,2.0,1.0,2.0,1.0,1962.0
condos,condo,509000.0,886.0,2.0,1.0,2.0,1.0,1.0,2.0,1979.0
single_family,NA,919000.0,1872.0,2.0,3.0,3.0,2.0,2.0,2.0,2018.0
single_family,NA,1049500.0,2209.0,2.0,4.0,3.0,2.0,3.0,3.0,1987.0
single_family,NA,3400000.0,4264.0,1.0,4.0,5.0,4.0,4.0,3.0,2018.0
condos,condo,649000.0,1103.0,1.0,2.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,1499000.0,1363.0,1.0,3.0,3.0,2.0,2.0,0.0,1926.0
single_family,NA,468000.0,1224.0,1.0,3.0,2.0,2.0,2.0,2.0,1947.0
single_family,NA,600000.0,964.0,1.0,2.0,1.0,1.0,1.0,2.0,1922.0
single_family,NA,1199000.0,902.0,1.0,2.0,1.0,1.0,1.0,2.0,1948.0
condos,condo,569900.0,1224.0,2.0,2.0,3.0,2.0,2.0,1.0,1984.0
single_family,NA,586000.0,2492.0,2.0,5.0,3.0,3.0,3.0,2.0,1974.0
single_family,NA,875000.0,1440.0,1.0,3.0,2.0,2.0,2.0,2.0,1967.0
single_family,NA,160000.0,1077.0,1.0,3.0,1.0,1.0,1.0,0.0,1945.0
single_family,NA,709490.0,1805.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0
single_family,NA,999900.0,1740.0,1.0,4.0,3.0,2.0,2.0,2.0,1979.0
townhomes,townhouse,350000.0,1112.0,1.0,2.0,2.0,2.0,2.0,2.0,1985.0
single_family,NA,550000.0,1589.0,2.0,3.0,3.0,2.0,2.0,2.0,1986.0
single_family,NA,599900.0,1075.0,1.0,3.0,1.0,1.0,1.0,2.0,1954.0
single_family,NA,975000.0,2175.0,2.0,4.0,3.0,3.0,3.0,3.0,1998.0
mobile,NA,85000.0,1344.0,1.0,3.0,2.0,2.0,2.0,0.0,1995.0
single_family,NA,730583.0,1914.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0
single_family,NA,290000.0,766.0,1.0,2.0,1.0,1.0,1.0,0.0,1948.0
land,NA,99900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,549900.0,1280.0,2.0,3.0,3.0,2.0,2.0,2.0,1988.0
single_family,NA,535000.0,1067.0,1.0,2.0,1.0,1.0,1.0,1.0,1927.0
single_family,NA,514995.0,2043.0,1.0,3.0,2.0,2.0,2.0,2.0,2007.0
single_family,NA,1495000.0,3352.0,1.0,5.0,3.0,3.0,3.0,0.0,1961.0
single_family,NA,798000.0,1196.0,1.0,3.0,2.0,2.0,2.0,2.0,1963.0
single_family,NA,1199000.0,4134.0,1.0,4.0,4.0,3.0,3.0,4.0,1961.0
single_family,NA,995000.0,1513.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,429900.0,1325.0,1.0,3.0,2.0,2.0,2.0,2.0,1994.0
condos,condo,630000.0,719.0,1.0,1.0,1.0,1.0,1.0,1.0,2025.0
single_family,NA,1275000.0,1997.0,2.0,3.0,3.0,2.0,2.0,2.0,1999.0
townhomes,townhouse,879000.0,2096.0,3.0,3.0,3.0,2.0,2.0,2.0,2006.0
single_family,NA,1499990.0,1563.0,1.0,5.0,2.0,1.0,2.0,2.0,1954.0
mobile,NA,190000.0,1238.0,1.0,3.0,2.0,2.0,2.0,0.0,2001.0
land,NA,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,3250000.0,4237.0,1.0,4.0,4.0,3.0,3.0,2.0,1989.0
single_family,NA,1630000.0,2275.0,2.0,3.0,3.0,2.0,2.0,2.0,1998.0
land,NA,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,820000.0,1856.0,2.0,3.0,3.0,3.0,3.0,3.0,1987.0
single_family,NA,539000.0,1285.0,1.0,2.0,2.0,2.0,2.0,2.0,1997.0
single_family,NA,2395000.0,2552.0,2.0,4.0,3.0,3.0,3.0,3.0,1968.0
single_family,NA,2815000.0,1983.0,1.0,3.0,2.0,2.0,2.0,2.0,1949.0
land,NA,670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,379900.0,1608.0,1.0,3.0,2.0,2.0,2.0,2.0,1980.0
single_family,NA,1079000.0,1717.0,1.0,4.0,2.0,2.0,2.0,2.0,1965.0
single_family,NA,1050000.0,1704.0,1.0,3.0,2.0,1.0,2.0,2.0,1952.0
single_family,NA,785000.0,1373.0,1.0,3.0,2.0,1.0,1.0,2.0,1954.0
condos,condo,1169000.0,1796.0,3.0,3.0,3.0,3.0,3.0,0.0,1980.0
single_family,NA,440000.0,1408.0,1.0,3.0,2.0,2.0,2.0,2.0,1995.0
condos,condo,560000.0,1328.0,1.0,2.0,2.0,2.0,2.0,2.0,2014.0
single_family,NA,12995000.0,8502.0,3.0,6.0,9.0,8.0,8.0,6.0,2000.0
single_family,NA,1895000.0,2409.0,2.0,3.0,3.0,2.0,3.0,2.0,1973.0
single_family,NA,750000.0,3613.0,2.0,5.0,4.0,3.0,4.0,3.0,2006.0
condos,condo,389800.0,640.0,1.0,1.0,1.0,1.0,1.0,0.0,1971.0
single_family,NA,1998950.0,2223.0,2.0,5.0,3.0,3.0,3.0,2.0,1997.0
condos,condo,475000.0,868.0,1.0,2.0,1.0,1.0,1.0,0.0,1983.0
condos,condo,1795000.0,1862.0,2.0,3.0,3.0,2.0,2.0,0.0,1900.0
townhomes,townhouse,2599000.0,2990.0,2.0,4.0,4.0,3.0,3.0,2.0,2025.0
single_family,NA,585000.0,2980.0,2.0,5.0,3.0,3.0,3.0,3.0,2006.0
land,NA,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,560000.0,1020.0,1.0,2.0,3.0,2.0,2.0,0.0,1994.0
condos,condo,459900.0,1648.0,2.0,3.0,3.0,2.0,2.0,2.0,2015.0
single_family,NA,1795000.0,1673.0,1.0,3.0,2.0,2.0,2.0,1.0,1948.0
single_family,NA,1425000.0,1346.0,1.0,3.0,2.0,2.0,2.0,2.0,1975.0
single_family,NA,2099999.0,2193.0,1.0,4.0,3.0,3.0,3.0,2.0,1978.0
single_family,NA,1100000.0,3724.0,2.0,5.0,5.0,4.0,4.0,3.0,2003.0
condos,condo,1880000.0,2526.0,2.0,4.0,3.0,3.0,3.0,2.0,1978.0
single_family,NA,1778000.0,1330.0,1.0,3.0,2.0,2.0,2.0,1.0,1949.0
condos,condo,1400000.0,1605.0,1.0,2.0,1.0,1.0,1.0,0.0,1930.0
single_family,NA,6700000.0,4144.0,1.0,4.0,7.0,5.0,5.0,0.0,1987.0
single_family,NA,1899900.0,2313.0,2.0,5.0,3.0,2.0,2.0,2.0,1913.0
single_family,NA,320000.0,816.0,1.0,2.0,1.0,1.0,1.0,0.0,1958.0
single_family,NA,874888.0,958.0,1.0,3.0,2.0,2.0,2.0,2.0,1938.0
single_family,NA,875000.0,3895.0,2.0,5.0,3.0,2.0,2.0,3.0,1992.0
single_family,NA,1175000.0,2776.0,2.0,4.0,3.0,3.0,3.0,2.0,2017.0
single_family,NA,775000.0,1594.0,1.0,3.0,2.0,2.0,2.0,0.0,1967.0
condos,condo,825000.0,579.0,2.0,1.0,1.0,1.0,1.0,0.0,1972.0
condos,condo,1295000.0,1240.0,1.0,2.0,2.0,2.0,2.0,2.0,1988.0
townhomes,townhouse,662990.0,1916.0,3.0,3.0,2.0,2.0,2.0,2.0,2026.0
single_family,NA,1298000.0,1250.0,1.0,2.0,1.0,1.0,1.0,3.0,1930.0
single_family,NA,1695000.0,2255.0,1.0,3.0,4.0,3.0,3.0,4.0,1961.0
single_family,NA,4250000.0,2836.0,2.0,4.0,3.0,3.0,3.0,0.0,1960.0
single_family,NA,2998000.0,1816.0,1.0,3.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,3395000.0,5116.0,1.0,4.0,5.0,4.0,4.0,3.0,2006.0
multi_family,NA,3250000.0,10818.0,2.0,24.0,23.0,23.0,23.0,2.0,1989.0
single_family,NA,365000.0,2136.0,1.0,3.0,2.0,2.0,2.0,2.0,2005.0
single_family,NA,929000.0,1376.0,1.0,3.0,2.0,2.0,2.0,0.0,1970.0
single_family,NA,839000.0,1187.0,1.0,3.0,2.0,1.0,1.0,2.0,1956.0
single_family,NA,579284.0,2194.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0
land,NA,838000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,1399999.0,1490.0,1.0,3.0,1.0,1.0,1.0,1.0,1900.0
single_family,NA,975000.0,2468.0,1.0,3.0,3.0,1.0,3.0,2.0,2000.0
single_family,NA,615000.0,2755.0,1.0,3.0,3.0,3.0,3.0,2.0,2005.0
townhomes,townhouse,1548950.0,1700.0,2.0,3.0,3.0,2.0,2.0,2.0,1975.0
condos,condo,1795000.0,1399.0,2.0,2.0,2.0,2.0,2.0,0.0,1906.0
condos,condo,1575000.0,1643.0,3.0,2.0,2.0,2.0,2.0,2.0,2003.0
single_family,NA,13995000.0,6608.0,2.0,6.0,7.0,7.0,7.0,0.0,1935.0
single_family,NA,2598000.0,2660.0,2.0,4.0,3.0,3.0,3.0,2.0,1989.0
single_family,NA,4900000.0,4718.0,1.0,5.0,5.0,4.0,4.0,3.0,1998.0
condos,condo,1085000.0,1490.0,1.0,2.0,2.0,2.0,2.0,2.0,2015.0
multi_family,NA,920000.0,2820.0,1.0,6.0,6.0,6.0,6.0,3.0,2025.0
condos,condo,509999.0,1002.0,2.0,2.0,2.0,2.0,2.0,2.0,2021.0
single_family,NA,1750000.0,4703.0,1.0,4.0,5.0,4.0,4.0,2.0,1988.0
single_family,NA,615000.0,2478.0,1.0,4.0,3.0,3.0,3.0,3.0,1994.0
single_family,NA,459000.0,1182.0,1.0,2.0,1.0,1.0,1.0,0.0,1927.0
single_family,NA,1797000.0,1664.0,1.0,3.0,2.0,2.0,2.0,2.0,1954.0
multi_family,NA,2288888.0,3447.0,1.0,7.0,5.0,5.0,5.0,2.0,1964.0
condos,condo,1095000.0,1598.0,2.0,3.0,2.0,2.0,2.0,1.0,1925.0
single_family,NA,3195000.0,4003.0,1.0,4.0,4.0,1.0,3.0,2.0,1958.0
single_family,NA,1845000.0,3412.0,2.0,6.0,3.0,3.0,3.0,3.0,1993.0
single_family,NA,1868888.0,1717.0,2.0,3.0,3.0,2.0,2.0,2.0,1988.0
single_family,NA,679000.0,1527.0,2.0,3.0,3.0,2.0,2.0,1.0,1980.0
single_family,NA,549000.0,2072.0,1.0,3.0,3.0,2.0,2.0,2.0,2006.0
condos,condo,1898888.0,3454.0,2.0,4.0,5.0,4.0,4.0,2.0,2010.0
single_family,NA,1095000.0,1598.0,2.0,3.0,2.0,2.0,2.0,1.0,1925.0
single_family,NA,599999.0,2254.0,2.0,3.0,3.0,2.0,2.0,0.0,2005.0
single_family,NA,924000.0,2053.0,1.0,4.0,3.0,3.0,3.0,0.0,1948.0
single_family,NA,700000.0,4358.0,2.0,6.0,5.0,4.0,4.0,3.0,2009.0
single_family,NA,895000.0,1710.0,1.0,3.0,2.0,2.0,2.0,1.0,1946.0
single_family,NA,975000.0,1540.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,1725000.0,2716.0,1.0,4.0,3.0,3.0,3.0,2.0,1958.0
single_family,NA,1549950.0,2504.0,1.0,4.0,3.0,2.0,2.0,3.0,1975.0
single_family,NA,2495000.0,3372.0,3.0,4.0,4.0,4.0,4.0,1.0,1923.0
single_family,NA,1550000.0,3206.0,2.0,5.0,4.0,3.0,3.0,3.0,2003.0
single_family,NA,2799880.0,3612.0,2.0,5.0,4.0,4.0,4.0,3.0,1999.0
single_family,NA,3198000.0,2100.0,2.0,4.0,4.0,3.0,3.0,2.0,1999.0
single_family,NA,560000.0,2199.0,2.0,4.0,3.0,3.0,3.0,0.0,2015.0
single_family,NA,829000.0,1252.0,2.0,3.0,1.0,1.0,1.0,1.0,1943.0
multi_family,NA,920000.0,2820.0,1.0,6.0,6.0,6.0,6.0,3.0,2025.0
single_family,NA,429000.0,1192.0,1.0,3.0,2.0,2.0,2.0,2.0,1947.0
single_family,NA,1749000.0,1963.0,2.0,4.0,2.0,2.0,2.0,1.0,1946.0
land,NA,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,2795000.0,4542.0,1.0,4.0,5.0,1.0,4.0,3.0,1996.0
single_family,NA,935000.0,2144.0,2.0,4.0,3.0,3.0,3.0,2.0,1989.0
single_family,NA,1255000.0,2615.0,2.0,5.0,3.0,3.0,3.0,3.0,1999.0
single_family,NA,2895000.0,3288.0,3.0,4.0,4.0,3.0,3.0,3.0,1993.0
single_family,NA,1598000.0,1864.0,2.0,4.0,3.0,2.0,2.0,2.0,1999.0
condos,condo,489000.0,865.0,1.0,2.0,1.0,1.0,1.0,1.0,1991.0
single_family,NA,795000.0,2188.0,1.0,4.0,3.0,3.0,3.0,0.0,1998.0
single_family,NA,2389950.0,2019.0,1.0,4.0,3.0,3.0,3.0,2.0,1952.0
townhomes,townhouse,779000.0,1799.0,2.0,2.0,3.0,1.0,2.0,2.0,1978.0
single_family,NA,2890000.0,2036.0,1.0,4.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,648000.0,2265.0,1.0,4.0,2.0,2.0,2.0,2.0,1999.0
single_family,NA,439000.0,1432.0,1.0,2.0,2.0,2.0,2.0,2.0,2006.0
single_family,NA,3195000.0,4611.0,2.0,5.0,6.0,3.0,3.0,2.0,2001.0
single_family,NA,3495000.0,1906.0,3.0,4.0,4.0,3.0,3.0,0.0,1941.0
multi_family,NA,1145000.0,1330.0,2.0,4.0,2.0,2.0,2.0,0.0,1960.0
single_family,NA,645000.0,1792.0,1.0,4.0,2.0,2.0,2.0,0.0,1989.0
condos,condo,799000.0,1538.0,3.0,2.0,2.0,2.0,2.0,2.0,2000.0
single_family,NA,789000.0,1709.0,1.0,3.0,2.0,2.0,2.0,0.0,2023.0
condos,condo,549000.0,1554.0,1.0,2.0,2.0,2.0,2.0,2.0,1975.0
single_family,NA,525000.0,2370.0,1.0,4.0,2.0,2.0,2.0,0.0,2007.0
single_family,NA,23988000.0,11257.0,2.0,7.0,10.0,8.0,8.0,3.0,2012.0
single_family,NA,1449900.0,1932.0,1.0,3.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,785000.0,2008.0,1.0,4.0,3.0,3.0,3.0,2.0,2000.0
single_family,NA,1150000.0,1501.0,1.0,4.0,2.0,2.0,2.0,2.0,1973.0
condos,condo,719900.0,1481.0,3.0,2.0,3.0,2.0,2.0,2.0,2005.0
single_family,NA,3395000.0,1725.0,1.0,4.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,2130000.0,1290.0,1.0,4.0,2.0,2.0,2.0,1.0,1946.0
single_family,NA,1799000.0,712.0,1.0,3.0,2.0,2.0,2.0,2.0,1938.0
mobile,NA,100000.0,1440.0,1.0,3.0,2.0,2.0,2.0,0.0,1974.0
single_family,NA,1100000.0,2918.0,1.0,3.0,4.0,3.0,3.0,3.0,2002.0
single_family,NA,1795000.0,1707.0,1.0,3.0,3.0,3.0,3.0,0.0,1979.0
single_family,NA,1399000.0,1267.0,1.0,2.0,2.0,2.0,2.0,0.0,1899.0
condos,condo,725000.0,950.0,1.0,2.0,2.0,2.0,2.0,0.0,1990.0
condos,condo,995000.0,1252.0,1.0,2.0,2.0,2.0,2.0,1.0,1994.0
single_family,NA,379000.0,1543.0,1.0,3.0,2.0,2.0,2.0,2.0,1992.0
single_family,NA,550000.0,1189.0,1.0,3.0,2.0,2.0,2.0,2.0,1979.0
single_family,NA,825000.0,2302.0,1.0,4.0,3.0,3.0,3.0,2.0,1989.0
single_family,NA,394900.0,1515.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0
condos,condo,949000.0,1475.0,1.0,2.0,2.0,2.0,2.0,1.0,1964.0
condos,condo,1100000.0,1679.0,2.0,3.0,3.0,2.0,2.0,2.0,2000.0
single_family,NA,2498000.0,2086.0,2.0,3.0,3.0,2.0,2.0,2.0,1980.0
single_family,NA,2650000.0,3243.0,3.0,4.0,5.0,4.0,4.0,1.0,1982.0
single_family,NA,998000.0,1856.0,2.0,3.0,3.0,2.0,2.0,0.0,1988.0
single_family,NA,425000.0,974.0,1.0,2.0,1.0,1.0,1.0,0.0,1940.0
single_family,NA,325000.0,1998.0,2.0,3.0,2.0,2.0,2.0,0.0,1956.0
mobile,NA,34500.0,720.0,1.0,2.0,1.0,1.0,1.0,1.0,1975.0
single_family,NA,1299000.0,2953.0,2.0,7.0,4.0,4.0,4.0,0.0,1900.0
single_family,NA,850000.0,1608.0,2.0,3.0,2.0,2.0,2.0,0.0,1977.0
single_family,NA,1499000.0,1930.0,1.0,3.0,2.0,2.0,2.0,1.0,1948.0
single_family,NA,1699000.0,3132.0,2.0,3.0,3.0,2.0,2.0,0.0,2002.0
condos,condo,825000.0,1546.0,1.0,2.0,2.0,2.0,2.0,2.0,1983.0
single_family,NA,335000.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1951.0
single_family,NA,2098000.0,3273.0,2.0,4.0,5.0,4.0,4.0,2.0,2014.0
single_family,NA,589900.0,1318.0,1.0,3.0,2.0,2.0,2.0,0.0,1975.0
condos,condo,499999.0,855.0,1.0,2.0,2.0,2.0,2.0,0.0,1986.0
single_family,NA,799000.0,2323.0,1.0,3.0,3.0,2.0,2.0,0.0,2020.0
single_family,NA,349000.0,1372.0,1.0,3.0,2.0,2.0,2.0,0.0,1965.0
single_family,NA,340000.0,1746.0,1.0,4.0,2.0,2.0,2.0,0.0,1984.0
single_family,NA,1148000.0,1184.0,1.0,3.0,2.0,2.0,2.0,1.0,1946.0
single_family,NA,489000.0,2988.0,2.0,5.0,4.0,3.0,3.0,0.0,2021.0
single_family,NA,1295000.0,2086.0,2.0,4.0,2.0,2.0,2.0,1.0,1932.0
single_family,NA,675000.0,2391.0,1.0,3.0,2.0,1.0,2.0,3.0,1990.0
single_family,NA,950000.0,2116.0,1.0,3.0,2.0,2.0,2.0,0.0,2004.0
single_family,NA,330000.0,1515.0,3.0,3.0,2.0,1.0,1.0,0.0,1973.0
condos,condo,424888.0,1223.0,1.0,2.0,2.0,2.0,2.0,0.0,1971.0
single_family,NA,2675000.0,1222.0,1.0,3.0,2.0,2.0,2.0,2.0,1951.0
single_family,NA,500000.0,1922.0,2.0,3.0,3.0,2.0,2.0,0.0,1991.0
condos,condo,1799000.0,3076.0,3.0,4.0,4.0,3.0,3.0,0.0,1969.0
single_family,NA,838000.0,1814.0,1.0,3.0,2.0,2.0,2.0,2.0,1985.0
condos,condo,948000.0,1061.0,1.0,2.0,2.0,2.0,2.0,2.0,2009.0
single_family,NA,1895000.0,2704.0,2.0,5.0,5.0,4.0,4.0,2.0,1958.0
single_family,NA,345000.0,1850.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0
single_family,NA,719500.0,2264.0,2.0,4.0,3.0,3.0,3.0,2.0,1988.0
single_family,NA,779900.0,2558.0,1.0,5.0,3.0,3.0,3.0,0.0,2025.0
single_family,NA,465000.0,2900.0,1.0,4.0,2.0,2.0,2.0,0.0,1979.0
single_family,NA,619000.0,2476.0,1.0,4.0,2.0,2.0,2.0,0.0,2005.0
single_family,NA,520000.0,1842.0,2.0,3.0,3.0,2.0,2.0,2.0,1988.0
single_family,NA,1250000.0,1230.0,1.0,2.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,1388000.0,1704.0,1.0,3.0,1.0,1.0,1.0,2.0,1931.0
single_family,NA,1235000.0,3029.0,2.0,4.0,4.0,3.0,3.0,3.0,2003.0
single_family,NA,489900.0,2375.0,1.0,3.0,3.0,3.0,3.0,2.0,1979.0
single_family,NA,1349000.0,1734.0,2.0,3.0,3.0,2.0,2.0,2.0,1998.0
multi_family,NA,1890000.0,2595.0,2.0,4.0,1.0,1.0,1.0,0.0,1907.0
single_family,NA,1745000.0,2398.0,2.0,4.0,3.0,3.0,3.0,3.0,2001.0
single_family,NA,769000.0,1060.0,1.0,3.0,2.0,2.0,2.0,0.0,1963.0
townhomes,townhouse,539999.0,1355.0,2.0,3.0,3.0,3.0,3.0,2.0,1986.0
single_family,NA,1119000.0,2608.0,2.0,5.0,3.0,3.0,3.0,3.0,1995.0
single_family,NA,1599995.0,1630.0,1.0,3.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,775000.0,2335.0,2.0,4.0,3.0,3.0,3.0,3.0,1998.0
single_family,NA,660000.0,1546.0,2.0,2.0,3.0,2.0,2.0,0.0,1982.0
single_family,NA,888000.0,919.0,2.0,2.0,1.0,1.0,1.0,1.0,1950.0
condos,condo,595000.0,1450.0,2.0,3.0,3.0,3.0,3.0,0.0,2006.0
single_family,NA,688000.0,2223.0,2.0,4.0,3.0,3.0,3.0,3.0,1990.0
condos,condo,875000.0,2125.0,1.0,3.0,4.0,3.0,3.0,2.0,1990.0
single_family,NA,895000.0,1008.0,1.0,2.0,2.0,2.0,2.0,2.0,1971.0
single_family,NA,598000.0,1412.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0
single_family,NA,2398000.0,2099.0,1.0,4.0,4.0,4.0,4.0,2.0,1957.0
single_family,NA,750000.0,1339.0,1.0,3.0,2.0,2.0,2.0,0.0,1951.0
condos,condo,825000.0,1222.0,1.0,2.0,2.0,2.0,2.0,2.0,1984.0
multi_family,NA,1990000.0,3223.0,2.0,9.0,4.0,4.0,4.0,0.0,1964.0
single_family,NA,275000.0,927.0,1.0,3.0,1.0,1.0,1.0,0.0,1952.0
land,NA,49995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,458900.0,1852.0,1.0,4.0,2.0,2.0,2.0,3.0,2014.0
single_family,NA,1798880.0,1922.0,1.0,4.0,3.0,2.0,2.0,2.0,1976.0
single_family,NA,949000.0,1542.0,1.0,3.0,2.0,2.0,2.0,2.0,1964.0
single_family,NA,1635000.0,2004.0,2.0,4.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,1380000.0,1728.0,1.0,4.0,3.0,3.0,3.0,2.0,1963.0
condos,condo,1599000.0,2647.0,2.0,3.0,4.0,2.0,2.0,2.0,2025.0
townhomes,townhouse,925900.0,2080.0,2.0,2.0,3.0,2.0,2.0,2.0,2024.0
single_family,NA,2695000.0,1616.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0
condos,condo,899000.0,1647.0,1.0,2.0,2.0,2.0,2.0,2.0,2004.0
single_family,NA,899900.0,1308.0,1.0,3.0,2.0,2.0,2.0,2.0,1957.0
single_family,NA,378000.0,2344.0,2.0,4.0,3.0,3.0,3.0,2.0,1979.0
single_family,NA,2699000.0,3159.0,2.0,4.0,4.0,3.0,3.0,3.0,2001.0
single_family,NA,819999.0,1204.0,1.0,3.0,2.0,2.0,2.0,2.0,1958.0
townhomes,townhouse,1599990.0,1421.0,3.0,3.0,3.0,3.0,3.0,2.0,1997.0
townhomes,townhouse,725000.0,1335.0,3.0,3.0,3.0,3.0,3.0,2.0,2007.0
single_family,NA,899000.0,1871.0,2.0,3.0,3.0,2.0,2.0,2.0,1991.0
condos,condo,799000.0,1070.0,1.0,2.0,2.0,2.0,2.0,1.0,1984.0
single_family,NA,1395000.0,1488.0,1.0,3.0,2.0,2.0,2.0,2.0,2013.0
condos,condo,570000.0,1798.0,2.0,2.0,2.0,0.0,2.0,1.0,1980.0
mobile,NA,315000.0,1320.0,1.0,3.0,2.0,2.0,2.0,2.0,1986.0
single_family,NA,885000.0,3791.0,2.0,5.0,5.0,4.0,4.0,2.0,2007.0
single_family,NA,534900.0,2142.0,1.0,4.0,2.0,2.0,2.0,0.0,1994.0
single_family,NA,550000.0,916.0,1.0,2.0,1.0,1.0,1.0,0.0,1948.0
single_family,NA,1150000.0,2239.0,2.0,4.0,3.0,2.0,2.0,0.0,1960.0
single_family,NA,1895000.0,1860.0,2.0,3.0,3.0,3.0,3.0,1.0,1939.0
single_family,NA,505000.0,1128.0,1.0,3.0,2.0,2.0,2.0,0.0,1971.0
single_family,NA,649999.0,1996.0,2.0,3.0,3.0,2.0,2.0,2.0,2005.0
single_family,NA,424000.0,1820.0,1.0,3.0,2.0,1.0,2.0,2.0,2019.0
single_family,NA,599999.0,2988.0,2.0,4.0,3.0,3.0,3.0,0.0,2018.0
single_family,NA,995000.0,1702.0,1.0,3.0,2.0,2.0,2.0,2.0,1987.0
condos,condo,499000.0,813.0,1.0,2.0,1.0,1.0,1.0,0.0,1981.0
